month,2019,2020
Jan,0.41572950394226255,0.48921576729195937
Feb,0.40325950689511075,0.5052803271616247
Mar,0.45913728405728665,0.6112031010354589
Apr,0.45606160434854226,0.8199643493761141
May,0.45524323752051243,0.7303603230855026
Jun,0.4702194357366771,0.7054906727263119
Jul,0.5086988533680704,NA
Aug,0.4847066688952031,NA
Sep,0.5,NA
Oct,0.43293307724040647,NA
Nov,0.4385140924774443,NA
Dec,0.44463009375290075,NA
